Cluster,InvoiceNo,StockCode
3,578211,57
3,578264,33
3,578266,41
3,578278,45
3,578285,28
3,578288,7
3,578289,117
3,578308,14
3,578331,9
3,578400,46
3,578461,11
3,578518,29
3,578523,16
3,578630,3
3,578668,5
3,578678,93
3,578757,114
3,578783,37
3,578792,5
3,578814,79
3,578819,11
3,578852,102
3,578994,22
3,579069,59
3,579098,55
3,579102,43
3,579122,6
3,579177,8
3,579188,39
3,579430,41
3,579432,18
3,579453,9
3,579513,3
3,579516,154
3,579517,7
3,579518,14
3,579520,42
3,579539,17
3,579689,37
3,579768,8
3,579910,14
3,580048,49
3,580093,2
3,580112,6
3,580125,10
3,580127,18
3,580136,121
3,580284,18
3,580295,29
3,580460,9
3,580468,35
3,580528,30
3,580555,12
3,580557,4
3,580611,100
3,580673,71
3,580882,3
3,580903,65
3,580904,31
3,580956,183
3,581003,63
3,581006,52
3,581008,2
3,581098,51
3,581334,130
3,581433,72
3,581449,18
3,581469,33
3,581473,32
3,581474,24
3,581571,20
3,581580,24
3,C548851,2
3,C548857,2
3,C556643,2
3,C560563,2
3,C561725,2
3,C562594,2
3,C563655,3
3,C565140,2
3,C573864,2
3,C577388,3
3,C577547,3
4,536365,7
4,536366,2
4,536370,19
4,536372,2
4,536373,16
4,536375,16
4,536376,2
4,536377,2
4,536378,19
4,536386,3
4,536387,5
4,536389,14
4,536394,11
4,536395,14
4,536396,18
4,536399,2
4,536402,3
4,536406,17
4,536407,2
4,536412,68
4,536437,6
4,536460,14
4,536466,2
4,536500,15
4,536551,31
4,536561,15
4,536562,18
4,536564,2
4,536566,6
4,536575,8
4,536576,16
4,536577,4
4,536578,8
4,536579,2
4,536580,6
4,536586,7
4,536595,11
4,536598,4
4,536599,6
4,536600,12
4,536601,2
4,536602,12
4,536603,2
4,536609,16
4,536610,2
4,536612,15
4,536614,2
4,536618,21
4,536619,2
4,536620,23
4,536623,48
4,536624,22
4,536628,16
4,536629,2
4,536630,16
4,536631,2
4,536634,14
4,536635,20
4,536637,59
4,536673,8
4,536685,17
4,536688,2
4,536690,17
4,536693,2
4,536733,14
4,536736,5
4,536738,7
4,536739,12
4,536740,7
4,536750,19
4,536751,2
4,536752,19
4,536753,2
4,536769,31
4,536771,7
4,536783,38
4,536784,25
4,536785,6
4,536786,2
4,536787,13
4,536789,2
4,536790,17
4,536791,2
4,536794,4
4,536795,7
4,536804,25
4,536821,23
4,536831,4
4,536845,29
4,536848,3
4,536859,24
4,536890,3
4,536946,29
4,536947,38
4,536957,13
4,536968,2
4,536974,15
4,536983,8
4,536988,38
4,536989,22
4,537037,11
4,537038,7
4,537041,26
4,537046,14
4,537047,41
4,537048,2
4,537049,14
4,537052,5
4,537053,3
4,537054,41
4,537055,15
4,537058,12
4,537126,117
4,537128,23
4,537141,44
4,537158,10
4,537159,28
4,537179,13
4,537193,34
4,537200,28
4,537204,32
4,537212,29
4,537214,13
4,537221,7
4,537227,20
4,537233,9
4,537235,5
4,537238,15
4,537262,54
4,537312,9
4,537365,21
4,537366,12
4,537376,16
4,537381,24
4,537387,14
4,537389,19
4,537392,23
4,537409,16
4,537435,13
4,537463,40
4,537465,22
4,537484,28
4,537489,21
4,537509,2
4,537593,13
4,537598,14
4,537604,45
4,537609,11
4,537614,30
4,537618,16
4,537620,6
4,537648,22
4,537670,10
4,537671,15
4,537672,18
4,537673,6
4,537678,9
4,537680,13
4,537682,4
4,537683,20
4,537692,50
4,537698,4
4,537700,3
4,537738,17
4,537743,9
4,537751,2
4,537755,9
4,537757,8
4,537762,27
4,537766,4
4,537771,9
4,537774,4
4,537789,14
4,537794,60
4,537806,10
4,537809,7
4,537825,28
4,537829,19
4,537845,4
4,537850,25
4,537864,14
4,537865,22
4,537881,12
4,537884,6
4,537888,35
4,537889,27
4,537890,6
4,537891,5
4,537894,13
4,537897,12
4,537898,20
4,537901,3
4,537955,46
4,537981,4
4,537995,10
4,538005,3
4,538008,40
4,538012,29
4,538051,28
4,538053,30
4,538057,11
4,538064,24
4,538077,48
4,538093,32
4,538120,2
4,538125,2
4,538156,37
4,538157,12
4,538165,3
4,538166,16
4,538168,29
4,538169,13
4,538170,25
4,538172,11
4,538174,46
4,538176,4
4,538180,10
4,538190,10
4,538191,16
4,538195,2
4,538202,18
4,538203,8
4,538204,4
4,538211,8
4,538216,5
4,538250,33
4,538263,14
4,538268,7
4,538307,38
4,538313,29
4,538327,22
4,538346,36
4,538347,32
4,538353,38
4,538361,26
4,538365,19
4,538366,7
4,538370,50
4,538371,37
4,538417,9
4,538453,27
4,538473,14
4,538504,17
4,538507,56
4,538514,50
4,538521,17
4,538525,19
4,538533,37
4,538535,7
4,538541,15
4,538557,2
4,538558,34
4,538593,11
4,538597,25
4,538631,9
4,538634,40
4,538637,44
4,538641,37
4,538645,16
4,538657,16
4,538661,11
4,538662,46
4,538663,2
4,538664,33
4,538665,10
4,538689,16
4,538706,13
4,538722,20
4,538795,10
4,538799,59
4,538800,10
4,538808,43
4,538809,11
4,538827,89
4,538828,4
4,538830,5
4,538843,18
4,538849,83
4,538854,12
4,538856,5
4,538858,11
4,538859,6
4,538860,12
4,538868,27
4,538871,6
4,538872,11
4,538875,9
4,538878,8
4,538894,24
4,538895,15
4,538900,19
4,538942,12
4,538943,4
4,538951,42
4,538995,30
4,538996,5
4,538998,15
4,539002,29
4,539010,45
4,539016,15
4,539034,22
4,539047,8
4,539049,23
4,539076,5
4,539078,9
4,539080,7
4,539091,5
4,539092,5
4,539093,2
4,539101,11
4,539102,5
4,539106,12
4,539107,3
4,539109,2
4,539112,19
4,539142,8
4,539143,3
4,539160,11
4,539240,44
4,539249,15
4,539254,7
4,539256,28
4,539259,19
4,539266,7
4,539267,9
4,539268,2
4,539275,6
4,539283,13
4,539286,5
4,539293,21
4,539295,10
4,539298,9
4,539299,11
4,539307,40
4,539309,19
4,539325,23
4,539326,14
4,539328,8
4,539335,4
4,539336,4
4,539395,26
4,539401,7
4,539404,27
4,539405,17
4,539408,14
4,539414,40
4,539419,9
4,539442,15
4,539443,6
4,539445,6
4,539450,29
4,539452,9
4,539454,9
4,539459,15
4,539461,13
4,539468,25
4,539484,57
4,539496,16
4,539561,8
4,539570,14
4,539579,43
4,539586,27
4,539587,20
4,539588,19
4,539590,17
4,539593,32
4,539607,46
4,539635,13
4,539642,43
4,539662,4
4,539663,42
4,539666,4
4,539755,6
4,539766,28
4,539826,31
4,539920,32
4,539954,3
4,539985,14
4,540002,4
4,540005,15
4,540015,28
4,540023,45
4,540025,11
4,540028,13
4,540031,30
4,540073,21
4,540098,56
4,540114,9
4,540120,22
4,540122,23
4,540126,10
4,540130,2
4,540148,22
4,540149,24
4,540169,24
4,540170,5
4,540172,17
4,540178,33
4,540179,54
4,540181,2
4,540187,41
4,540239,39
4,540242,28
4,540260,41
4,540265,16
4,540268,53
4,540269,8
4,540278,103
4,540348,28
4,540350,57
4,540354,16
4,540358,9
4,540359,27
4,540361,6
4,540383,6
4,540395,20
4,540396,10
4,540401,2
4,540406,3
4,540407,11
4,540413,20
4,540455,21
4,540456,11
4,540457,4
4,540462,16
4,540464,52
4,540467,19
4,540471,39
4,540498,10
4,540499,22
4,540500,5
4,540504,24
4,540516,29
4,540522,16
4,540523,36
4,540532,20
4,540533,25
4,540536,25
4,540561,23
4,540566,45
4,540568,42
4,540640,21
4,540642,49
4,540645,13
4,540648,15
4,540649,8
4,540662,10
4,540664,14
4,540687,27
4,540701,9
4,540703,15
4,540753,4
4,540768,10
4,540770,7
4,540795,13
4,540800,6
4,540801,30
4,540802,5
4,540826,31
4,540834,36
4,540855,7
4,540857,7
4,540859,52
4,540900,10
4,540906,9
4,540907,71
4,540915,16
4,540939,2
4,540940,13
4,540947,11
4,540951,11
4,540972,6
4,540985,3
4,540986,22
4,540991,6
4,540996,6
4,540998,9
4,540999,18
4,541005,29
4,541013,10
4,541014,27
4,541088,19
4,541091,15
4,541093,6
4,541105,2
4,541134,25
4,541136,7
4,541137,4
4,541172,8
4,541202,22
4,541203,3
4,541208,11
4,541214,30
4,541220,41
4,541224,10
4,541227,6
4,541228,2
4,541238,34
4,541251,9
4,541263,19
4,541278,5
4,541279,32
4,541282,49
4,541285,31
4,541291,24
4,541362,17
4,541405,20
4,541408,12
4,541417,42
4,541429,19
4,541436,5
4,541479,7
4,541484,12
4,541485,97
4,541486,17
4,541488,13
4,541489,65
4,541500,14
4,541504,26
4,541509,39
4,541511,19
4,541552,39
4,541564,44
4,541565,19
4,541567,30
4,541571,22
4,541585,14
4,541593,46
4,541597,6
4,541610,3
4,541611,2
4,541648,32
4,541669,19
4,541671,15
4,541672,5
4,541673,3
4,541683,31
4,541684,106
4,541791,5
4,541793,19
4,541794,26
4,541796,19
4,541812,3
4,541814,6
4,541835,9
4,541836,4
4,541844,48
4,541846,17
4,541848,102
4,541849,45
4,541854,44
4,541855,90
4,541864,19
4,541872,49
4,541875,19
4,541883,20
4,541886,25
4,541950,19
4,541966,8
4,541976,5
4,541977,18
4,541992,3
4,542001,25
4,542002,18
4,542025,6
4,542058,23
4,542065,11
4,542085,28
4,542087,23
4,542093,16
4,542106,10
4,542110,16
4,542126,5
4,542130,10
4,542131,11
4,542134,3
4,542143,6
4,542148,11
4,542149,10
4,542152,11
4,542153,8
4,542207,3
4,542208,10
4,542219,35
4,542228,19
4,542229,21
4,542230,7
4,542233,12
4,542254,10
4,542265,23
4,542268,36
4,542274,21
4,542349,11
4,542351,4
4,542353,38
4,542354,21
4,542370,26
4,542372,9
4,542384,12
4,542390,17
4,542406,18
4,542407,19
4,542422,18
4,542506,26
4,542517,8
4,542519,21
4,542520,34
4,542521,16
4,542542,20
4,542578,30
4,542583,8
4,542587,5
4,542590,10
4,542597,13
4,542600,33
4,542626,18
4,542631,11
4,542646,37
4,542659,10
4,542667,32
4,542673,14
4,542678,17
4,542691,10
4,542709,19
4,542724,13
4,542729,16
4,542735,17
4,542739,3
4,542780,22
4,542782,10
4,542785,13
4,542791,39
4,542836,47
4,542872,5
4,542889,2
4,542891,43
4,542900,8
4,542901,6
4,542902,10
4,542904,18
4,542905,11
4,542907,4
4,542914,29
4,542922,18
4,542927,8
4,542929,33
4,542990,9
4,542996,9
4,543006,30
4,543009,10
4,543012,2
4,543020,34
4,543024,12
4,543029,4
4,543030,9
4,543038,5
4,543056,15
4,543057,2
4,543095,11
4,543098,10
4,543108,26
4,543111,70
4,543114,40
4,543120,20
4,543165,21
4,543166,32
4,543168,5
4,543169,3
4,543173,23
4,543183,3
4,543184,7
4,543192,7
4,543199,9
4,543232,14
4,543246,16
4,543247,4
4,543248,4
4,543251,30
4,543255,13
4,543264,24
4,543276,12
4,543278,11
4,543287,6
4,543291,7
4,543292,26
4,543293,41
4,543309,54
4,543354,39
4,543355,38
4,543367,22
4,543373,10
4,543374,17
4,543392,9
4,543393,10
4,543396,3
4,543398,10
4,543400,15
4,543413,3
4,543446,8
4,543449,7
4,543454,15
4,543457,9
4,543464,10
4,543466,20
4,543468,28
4,543474,51
4,543476,17
4,543478,7
4,543486,27
4,543487,11
4,543492,12
4,543507,25
4,543529,9
4,543539,11
4,543542,14
4,543554,12
4,543588,5
4,543589,2
4,543590,19
4,543591,5
4,543592,14
4,543601,4
4,543602,13
4,543604,18
4,543618,8
4,543625,12
4,543630,10
4,543642,19
4,543646,11
4,543647,17
4,543649,2
4,543653,63
4,543668,16
4,543670,2
4,543673,2
4,543674,3
4,543730,4
4,543731,14
4,543736,30
4,543746,11
4,543759,12
4,543774,20
4,543788,2
4,543797,9
4,543801,9
4,543802,70
4,543814,24
4,543828,76
4,543839,3
4,543900,29
4,543907,18
4,543908,3
4,543912,5
4,543924,21
4,543935,7
4,543977,25
4,543981,26
4,543982,12
4,543984,29
4,543987,9
4,543995,12
4,544036,2
4,544041,17
4,544042,15
4,544051,27
4,544056,19
4,544059,18
4,544074,109
4,544075,23
4,544090,11
4,544103,11
4,544109,10
4,544112,28
4,544125,3
4,544129,6
4,544150,7
4,544158,6
4,544159,22
4,544164,6
4,544166,4
4,544168,2
4,544169,13
4,544177,94
4,544178,6
4,544183,3
4,544189,8
4,544193,36
4,544194,12
4,544199,6
4,544211,18
4,544282,19
4,544283,17
4,544292,27
4,544294,36
4,544295,58
4,544296,2
4,544297,2
4,544298,21
4,544305,13
4,544308,4
4,544314,14
4,544330,22
4,544335,13
4,544336,28
4,544349,14
4,544350,2
4,544352,15
4,544353,5
4,544368,57
4,544393,32
4,544405,11
4,544439,3
4,544440,4
4,544445,56
4,544450,103
4,544455,49
4,544457,12
4,544460,67
4,544476,69
4,544477,5
4,544482,7
4,544485,20
4,544573,21
4,544602,11
4,544604,2
4,544633,5
4,544638,12
4,544642,13
4,544645,28
4,544647,16
4,544651,23
4,544652,5
4,544657,118
4,544658,11
4,544660,36
4,544670,27
4,544675,11
4,544690,15
4,544694,24
4,544700,17
4,544701,19
4,544717,31
4,544769,5
4,544792,28
4,544794,4
4,544808,23
4,544810,18
4,544811,13
4,544816,6
4,544817,16
4,544818,4
4,544836,15
4,544892,9
4,544893,34
4,544894,36
4,544895,14
4,544903,23
4,544904,19
4,544906,15
4,544909,38
4,544912,9
4,544914,15
4,544915,5
4,544916,19
4,544926,6
4,544929,3
4,544932,11
4,544937,20
4,544940,29
4,544941,11
4,544945,48
4,544968,21
4,544996,12
4,545002,5
4,545014,27
4,545015,10
4,545022,30
4,545023,41
4,545026,4
4,545030,5
4,545032,7
4,545035,18
4,545039,19
4,545044,14
4,545049,6
4,545056,22
4,545058,12
4,545060,62
4,545065,10
4,545079,29
4,545080,24
4,545085,66
4,545087,8
4,545154,27
4,545155,11
4,545161,9
4,545162,22
4,545163,13
4,545164,11
4,545183,18
4,545188,125
4,545222,9
4,545224,11
4,545231,12
4,545235,16
4,545279,7
4,545290,17
4,545294,33
4,545295,14
4,545319,4
4,545320,6
4,545322,15
4,545325,4
4,545326,2
4,545345,16
4,545349,34
4,545412,7
4,545413,3
4,545426,6
4,545459,15
4,545460,76
4,545503,29
4,545512,5
4,545535,2
4,545544,20
4,545550,7
4,545555,20
4,545559,51
4,545577,14
4,545582,23
4,545587,59
4,545591,22
4,545592,18
4,545593,3
4,545601,9
4,545602,13
4,545603,2
4,545637,20
4,545638,9
4,545644,5
4,545656,6
4,545661,52
4,545662,11
4,545668,10
4,545669,9
4,545670,5
4,545681,58
4,545688,60
4,545690,110
4,545692,15
4,545693,12
4,545700,16
4,545706,8
4,545707,4
4,545721,40
4,545748,14
4,545752,3
4,545764,15
4,545821,27
4,545842,30
4,545855,11
4,545859,16
4,545874,8
4,545888,5
4,545890,5
4,545904,7
4,545908,20
4,545913,14
4,545987,3
4,545989,3
4,545993,6
4,545995,67
4,545996,82
4,546001,4
4,546011,2
4,546031,9
4,546032,6
4,546079,27
4,546090,7
4,546104,11
4,546107,48
4,546118,26
4,546119,19
4,546120,6
4,546121,25
4,546127,10
4,546163,12
4,546164,7
4,546166,3
4,546172,29
4,546189,16
4,546190,9
4,546212,27
4,546213,3
4,546218,14
4,546220,28
4,546230,22
4,546251,17
4,546255,16
4,546263,3
4,546305,34
4,546310,5
4,546315,22
4,546326,5
4,546367,30
4,546372,7
4,546373,19
4,546413,2
4,546415,18
4,546418,16
4,546422,33
4,546428,17
4,546429,90
4,546432,11
4,546438,38
4,546441,7
4,546442,5
4,546443,7
4,546466,72
4,546479,20
4,546486,28
4,546510,9
4,546521,3
4,546522,19
4,546523,3
4,546524,11
4,546525,16
4,546526,5
4,546527,2
4,546531,13
4,546532,2
4,546537,34
4,546540,8
4,546542,81
4,546555,22
4,546633,2
4,546634,12
4,546636,26
4,546637,3
4,546640,13
4,546660,27
4,546662,6
4,546665,14
4,546667,14
4,546668,9
4,546678,28
4,546733,3
4,546734,3
4,546738,11
4,546749,3
4,546751,26
4,546759,10
4,546762,9
4,546765,7
4,546768,6
4,546782,12
4,546785,5
4,546786,12
4,546830,14
4,546831,8
4,546847,2
4,546860,6
4,546871,22
4,546898,4
4,546899,21
4,546909,21
4,546910,28
4,546920,17
4,546921,2
4,546922,32
4,546927,21
4,546929,6
4,546963,16
4,546983,47
4,546986,46
4,546988,18
4,547000,21
4,547001,3
4,547005,47
4,547017,7
4,547020,16
4,547022,5
4,547023,8
4,547029,7
4,547032,3
4,547034,8
4,547036,11
4,547039,2
4,547041,5
4,547052,21
4,547053,11
4,547057,6
4,547065,11
4,547066,30
4,547067,10
4,547068,20
4,547074,11
4,547084,4
4,547095,24
4,547100,26
4,547101,4
4,547105,5
4,547106,40
4,547107,8
4,547114,22
4,547197,7
4,547201,6
4,547205,16
4,547247,24
4,547251,20
4,547327,30
4,547334,12
4,547357,33
4,547359,68
4,547362,39
4,547373,4
4,547377,22
4,547378,10
4,547379,28
4,547381,24
4,547401,27
4,547419,15
4,547486,7
4,547500,18
4,547504,34
4,547508,8
4,547515,14
4,547516,2
4,547518,6
4,547521,11
4,547537,16
4,547538,16
4,547541,3
4,547550,6
4,547562,9
4,547580,31
4,547583,12
4,547647,14
4,547648,2
4,547649,56
4,547651,83
4,547653,21
4,547654,21
4,547656,73
4,547657,17
4,547662,19
4,547664,47
4,547667,30
4,547671,3
4,547686,18
4,547687,19
4,547689,24
4,547703,33
4,547705,25
4,547706,3
4,547709,27
4,547713,11
4,547724,7
4,547726,3
4,547727,4
4,547728,2
4,547730,51
4,547762,5
4,547785,74
4,547794,27
4,547821,4
4,547835,5
4,547837,14
4,547841,39
4,547861,10
4,547862,21
4,547870,20
4,547871,51
4,547875,13
4,547878,3
4,547895,24
4,547898,14
4,547903,36
4,547918,60
4,547934,16
4,547940,22
4,547969,37
4,547987,29
4,548012,13
4,548014,39
4,548144,2
4,548150,19
4,548154,21
4,548157,14
4,548170,9
4,548171,14
4,548172,13
4,548178,27
4,548186,8
4,548188,52
4,548189,11
4,548196,8
4,548199,20
4,548208,18
4,548222,3
4,548255,17
4,548293,10
4,548308,62
4,548318,7
4,548319,15
4,548320,6
4,548333,4
4,548337,16
4,548338,12
4,548351,24
4,548367,23
4,548368,4
4,548371,9
4,548406,11
4,548447,4
4,548448,12
4,548450,26
4,548457,5
4,548461,22
4,548493,10
4,548509,5
4,548511,27
4,548521,41
4,548529,24
4,548534,15
4,548552,10
4,548554,19
4,548556,2
4,548560,8
4,548563,17
4,548567,26
4,548568,9
4,548617,18
4,548627,5
4,548635,2
4,548636,21
4,548644,2
4,548652,5
4,548654,9
4,548659,29
4,548673,11
4,548686,24
4,548696,7
4,548697,6
4,548698,29
4,548704,7
4,548705,3
4,548706,4
4,548708,94
4,548718,14
4,548726,12
4,548735,33
4,548737,26
4,548740,27
4,548742,26
4,548743,18
4,548745,26
4,548749,31
4,548806,8
4,548807,18
4,548859,24
4,548860,65
4,548896,14
4,548916,26
4,548919,31
4,548920,31
4,548974,16
4,548979,3
4,549021,12
4,549027,4
4,549044,21
4,549046,5
4,549048,6
4,549054,12
4,549099,60
4,549115,35
4,549124,8
4,549128,46
4,549148,23
4,549154,19
4,549225,3
4,549238,31
4,549239,11
4,549241,61
4,549245,33
4,549246,10
4,549258,18
4,549260,11
4,549276,17
4,549280,3
4,549281,27
4,549284,2
4,549287,6
4,549294,51
4,549304,14
4,549305,8
4,549308,7
4,549312,5
4,549322,14
4,549436,5
4,549448,21
4,549471,3
4,549538,8
4,549539,2
4,549543,57
4,549551,19
4,549553,27
4,549554,15
4,549569,44
4,549572,18
4,549594,4
4,549597,6
4,549614,21
4,549619,6
4,549628,9
4,549664,3
4,549670,7
4,549678,6
4,549681,17
4,549705,9
4,549713,37
4,549730,32
4,549732,32
4,549736,8
4,549737,7
4,549747,4
4,549748,5
4,549750,12
4,549755,9
4,549826,24
4,549828,2
4,549829,20
4,549830,9
4,549833,37
4,549834,4
4,549836,16
4,549837,20
4,549838,4
4,549845,31
4,549847,29
4,549903,24
4,549911,22
4,549917,12
4,549918,13
4,549926,2
4,549932,8
4,549936,3
4,549937,7
4,549940,18
4,549969,4
4,549972,8
4,549985,46
4,549988,25
4,549991,8
4,549993,11
4,549994,2
4,549996,2
4,549997,3
4,549998,11
4,550004,8
4,550005,2
4,550007,4
4,550008,16
4,550015,50
4,550017,22
4,550025,3
4,550030,2
4,550033,35
4,550034,38
4,550035,53
4,550052,25
4,550121,8
4,550129,18
4,550138,26
4,550149,3
4,550154,3
4,550156,4
4,550157,19
4,550162,8
4,550182,6
4,550186,8
4,550189,23
4,550196,63
4,550199,18
4,550200,2
4,550202,19
4,550255,9
4,550274,23
4,550276,3
4,550285,18
4,550289,18
4,550292,7
4,550296,17
4,550297,41
4,550298,38
4,550299,23
4,550301,15
4,550302,24
4,550304,17
4,550305,25
4,550307,4
4,550313,26
4,550330,3
4,550331,88
4,550340,5
4,550341,19
4,550342,25
4,550362,12
4,550364,8
4,550408,33
4,550437,22
4,550446,24
4,550447,50
4,550448,4
4,550457,14
4,550462,17
4,550468,27
4,550480,27
4,550483,4
4,550488,30
4,550492,11
4,550513,36
4,550524,4
4,550618,20
4,550621,44
4,550630,65
4,550634,2
4,550637,55
4,550657,4
4,550658,3
4,550659,19
4,550662,27
4,550663,2
4,550666,23
4,550712,40
4,550714,19
4,550754,2
4,550764,12
4,550768,25
4,550775,53
4,550776,9
4,550777,24
4,550781,19
4,550784,21
4,550797,4
4,550798,6
4,550811,5
4,550823,26
4,550828,12
4,550830,10
4,550831,10
4,550900,18
4,550906,59
4,550907,2
4,550912,14
4,550915,30
4,550917,4
4,550920,3
4,550949,4
4,550955,20
4,550957,54
4,550964,16
4,550972,22
4,550973,16
4,550989,28
4,550990,4
4,550991,3
4,550994,36
4,550995,17
4,550997,32
4,551000,7
4,551001,6
4,551016,26
4,551033,20
4,551059,23
4,551124,10
4,551133,5
4,551134,44
4,551142,55
4,551145,2
4,551148,12
4,551152,78
4,551162,6
4,551171,60
4,551182,8
4,551189,4
4,551198,8
4,551199,24
4,551211,6
4,551247,10
4,551258,33
4,551262,10
4,551273,11
4,551284,46
4,551286,8
4,551287,3
4,551291,47
4,551292,9
4,551293,28
4,551294,8
4,551301,31
4,551314,5
4,551332,13
4,551341,6
4,551343,7
4,551344,12
4,551350,8
4,551351,128
4,551385,25
4,551389,7
4,551391,15
4,551420,17
4,551427,6
4,551436,34
4,551438,11
4,551470,7
4,551501,5
4,551517,48
4,551525,21
4,551528,8
4,551544,20
4,551555,3
4,551556,10
4,551559,6
4,551560,10
4,551566,4
4,551603,24
4,551618,3
4,551655,20
4,551658,29
4,551660,6
4,551686,20
4,551687,13
4,551696,29
4,551698,8
4,551715,19
4,551717,57
4,551725,4
4,551726,5
4,551728,8
4,551739,42
4,551747,58
4,551810,43
4,551811,33
4,551813,13
4,551814,6
4,551815,4
4,551818,7
4,551833,20
4,551840,16
4,551845,8
4,551854,4
4,551858,16
4,551868,40
4,551870,14
4,551874,4
4,551885,25
4,551886,6
4,551889,11
4,551893,16
4,551946,3
4,551955,2
4,551976,5
4,551977,3
4,551981,3
4,551982,101
4,551983,34
4,551987,43
4,552007,16
4,552025,31
4,552028,4
4,552038,20
4,552045,24
4,552048,2
4,552051,60
4,552055,15
4,552061,47
4,552065,20
4,552134,16
4,552168,11
4,552170,13
4,552181,9
4,552182,9
4,552185,25
4,552186,21
4,552211,9
4,552233,3
4,552235,13
4,552236,8
4,552239,44
4,552254,6
4,552257,27
4,552268,17
4,552270,13
4,552271,16
4,552272,7
4,552274,9
4,552283,5
4,552286,24
4,552299,8
4,552320,13
4,552324,14
4,552333,34
4,552336,17
4,552337,32
4,552342,2
4,552364,30
4,552376,12
4,552410,18
4,552442,25
4,552445,17
4,552446,37
4,552450,8
4,552451,6
4,552454,2
4,552466,21
4,552467,19
4,552526,17
4,552531,10
4,552532,24
4,552533,12
4,552537,11
4,552547,33
4,552550,17
4,552560,30
4,552562,15
4,552571,20
4,552575,11
4,552614,31
4,552641,10
4,552656,15
4,552657,7
4,552658,23
4,552661,5
4,552664,7
4,552697,2
4,552710,42
4,552715,17
4,552724,31
4,552725,4
4,552732,9
4,552734,26
4,552735,8
4,552769,51
4,552779,9
4,552786,7
4,552804,20
4,552811,23
4,552821,47
4,552824,61
4,552830,9
4,552837,5
4,552839,50
4,552840,2
4,552848,3
4,552850,3
4,552859,10
4,552867,25
4,552870,7
4,552874,41
4,552875,6
4,552888,13
4,552946,11
4,552949,49
4,552953,22
4,552955,6
4,552956,23
4,552958,15
4,553002,53
4,553003,6
4,553008,23
4,553021,9
4,553037,12
4,553038,5
4,553039,7
4,553044,23
4,553046,16
4,553050,19
4,553057,20
4,553058,16
4,553061,40
4,553063,22
4,553064,4
4,553093,5
4,553142,14
4,553158,35
4,553159,23
4,553160,5
4,553161,22
4,553164,8
4,553168,8
4,553169,3
4,553172,4
4,553181,2
4,553206,32
4,553209,6
4,553211,27
4,553212,6
4,553213,6
4,553214,10
4,553215,4
4,553218,2
4,553220,31
4,553221,14
4,553229,37
4,553235,22
4,553315,18
4,553316,6
4,553317,5
4,553339,15
4,553340,18
4,553345,34
4,553351,55
4,553369,26
4,553382,8
4,553416,3
4,553417,32
4,553423,32
4,553463,44
4,553468,4
4,553469,5
4,553507,29
4,553509,27
4,553520,16
4,553522,50
4,553524,32
4,553547,37
4,553570,21
4,553572,29
4,553574,15
4,553576,14
4,553577,9
4,553578,10
4,553638,11
4,553653,11
4,553663,17
4,553673,23
4,553676,9
4,553677,2
4,553683,7
4,553689,7
4,553702,40
4,553706,5
4,553707,30
4,553708,3
4,553709,15
4,553713,2
4,553730,7
4,553733,5
4,553734,4
4,553735,2
4,553739,46
4,553742,6
4,553749,5
4,553828,30
4,553833,42
4,553834,16
4,553836,19
4,553845,21
4,553846,9
4,553853,8
4,553863,46
4,553867,4
4,553872,20
4,553878,8
4,553882,3
4,553887,9
4,553891,12
4,553895,7
4,553913,27
4,553915,26
4,553920,13
4,553927,4
4,553933,24
4,553934,2
4,553935,53
4,553936,4
4,553937,21
4,553946,42
4,553979,4
4,554033,20
4,554035,4
4,554036,11
4,554040,17
4,554053,5
4,554055,5
4,554058,35
4,554071,7
4,554074,13
4,554080,48
4,554085,11
4,554086,9
4,554090,13
4,554103,76
4,554108,22
4,554109,9
4,554110,5
4,554112,76
4,554113,24
4,554118,14
4,554119,2
4,554120,3
4,554121,9
4,554126,17
4,554129,16
4,554134,19
4,554141,4
4,554156,3
4,554157,37
4,554162,12
4,554181,20
4,554261,39
4,554270,26
4,554271,14
4,554272,6
4,554307,5
4,554309,2
4,554323,23
4,554324,3
4,554325,20
4,554337,12
4,554347,24
4,554349,17
4,554362,15
4,554364,2
4,554368,13
4,554370,3
4,554376,79
4,554392,19
4,554424,14
4,554465,18
4,554484,4
4,554504,17
4,554507,13
4,554510,5
4,554513,12
4,554542,19
4,554545,13
4,554547,4
4,554552,8
4,554554,3
4,554555,10
4,554556,27
4,554557,34
4,554579,7
4,554598,51
4,554628,52
4,554635,7
4,554637,12
4,554643,11
4,554646,8
4,554650,29
4,554658,23
4,554664,3
4,554666,14
4,554672,20
4,554682,46
4,554695,24
4,554702,25
4,554794,14
4,554798,9
4,554812,39
4,554815,4
4,554818,6
4,554821,3
4,554825,16
4,554839,50
4,554853,7
4,554860,28
4,554866,24
4,554869,5
4,554906,39
4,554915,5
4,554921,2
4,554922,8
4,554923,2
4,554929,27
4,554943,4
4,554949,15
4,554964,38
4,554965,2
4,554968,14
4,554974,26
4,554976,22
4,554979,37
4,554980,6
4,554981,51
4,554995,16
4,554997,18
4,554999,56
4,555005,8
4,555011,4
4,555012,25
4,555015,41
4,555016,9
4,555077,9
4,555093,4
4,555095,46
4,555096,17
4,555099,3
4,555194,7
4,555200,13
4,555240,31
4,555259,2
4,555260,36
4,555264,16
4,555282,42
4,555284,105
4,555286,2
4,555287,5
4,555289,14
4,555349,31
